resource_path,hierarchy,button_name,active_self,active_in_serialized_hierarchy,center_x,center_y,rect_x,rect_y,rect_width,rect_height,reference_center_x,reference_center_y
prefabs/ui/quitpanel,QuitPanel/Cancel,Cancel,True,True,1476,794,1356.0000030199687,754.4000013669332,240.00000953674294,80.00000317891431,1107.0000058412552,595.8000022172928
prefabs/ui/quitpanel,QuitPanel/Confirm,Confirm,True,True,1099,794,979.199988047282,754.4000013669332,240.00000953674316,80.00000317891431,824.3999946117401,595.8000022172928
prefabs/ui/setmodulepanel/displaysetting,DisplaySetting/DisplaySettingValue,DisplaySettingValue,True,True,1547,849,1546.6666666666665,849.3333333333333,0.0,0.0,1160.0,637.0
prefabs/ui/setmodulepanel/displaysetting,DisplaySetting/DisplaySettingValueOpt/FullScreen,FullScreen,True,False,1455,873,1367.066670735677,845.8666585286459,176.0,53.33333333333326,1091.3000030517578,654.3999938964844
prefabs/ui/setmodulepanel/displaysetting,DisplaySetting/DisplaySettingValueOpt/Windows,Windows,True,False,1455,926,1367.066670735677,899.1999918619791,176.0,53.33333333333337,1091.3000030517578,694.3999938964844
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/CustomSettingWidget/BtnOpen,BtnOpen,True,True,1319,926,1230.2669902637936,890.6069145657626,177.33876625696826,70.66883166631067,989.2022800442082,694.4559977991885
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/LoginWidget/BtnLogin,BtnLogin,True,True,795,705,706.0000162120002,669.5333251953125,177.33333333333326,70.66666666666663,596.0000121590001,528.6499938964844
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/SetGunTypeWidget/BigGunButton,BigGunButton,True,True,815,840,733.7733519867397,804.9266255696615,161.78666178385424,70.81333414713538,611.0000121590001,630.2499694824219
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/SetGunTypeWidget/SmallGunButton,SmallGunButton,True,True,632,840,551.2373043390205,804.925479787973,161.79161840741767,70.81550364019972,474.099835157047,630.2499237060547
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/SightWidght/SightClose,SightClose,True,True,880,926,805.6709836963528,890.7988676468842,148.89789250525314,70.80216704998145,660.0899474617345,694.6499633789062
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/SightWidght/SightOpen,SightOpen,True,True,732,926,673.3981282865032,890.7988676468842,117.87027975724413,70.80216704998145,549.2499511238439,694.6499633789062
prefabs/ui/setmodulepanel/setmodulepanel,SetModulePanel/SettingPanel/VideoCaptureWidget/BtnOpenCapture,BtnOpenCapture,True,True,1935,585,1846.0018748437699,549.8681353016461,177.33876625696826,70.66883166631055,1451.0034434791905,438.90191335110103
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/Login/LoginBtn,LoginBtn,True,True,463,667,270.66666666666674,640.2666829427084,384.0,53.33333333333326,347.0,500.20001220703125
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/Login/TC/TCTipInfo,TCTipInfo,True,False,343,798,334.933329264323,790.2666829427084,16.0,16.0,257.1999969482422,598.7000122070312
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/QuickReset,QuickReset,True,True,805,432,728.0,405.33333333333337,154.66666666666674,53.333333333333314,604.0,324.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcChannelModeTip,TcChannelModeTip,False,False,863,920,854.6666666666667,912.0,16.0,16.0,647.0,690.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDecodeTypeSet,TcDecodeTypeSet,False,False,1128,911,1074.8000065485637,884.5333251953125,106.66666825612378,53.33333412806189,846.1000055074692,683.3999941945076
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDecodeTypeSetItem/Adaptive,Adaptive,True,False,1146,910,1058.0001220703125,883.2000020345051,176.0,53.33333333333337,859.5000915527344,682.4000015258789
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDecodeTypeSetItem/Soft,Soft,True,False,1146,963,1058.0001220703125,936.5333353678385,176.0,53.33333333333337,859.5000915527344,722.4000015258789
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDirectionSet,TcDirectionSet,True,True,1128,852,1074.8000065485637,825.3333333333334,106.66666825612378,53.33333412806189,846.1000055074692,639.0000002980232
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDirectionSetItem/Forward,Forward,True,False,1146,853,1058.0001220703125,826.1333414713541,176.0,53.33333333333337,859.5000915527344,639.6000061035156
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/TCSetting/TcDirectionSetItem/Reverse,Reverse,True,False,1146,906,1058.0001220703125,879.4666748046875,176.0,53.33333333333326,859.5000915527344,679.6000061035156
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/Clear,Clear,True,True,2216,597,2138.6666666666665,570.6666666666667,154.66666666666652,53.33333333333326,1662.0,448.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/Control,Control,True,True,2308,784,2308.0,784.0,0.0,0.0,1731.0,588.0
